Features,NumFeatures,MeanAccuracy,MeanLogLoss,MeanBrier
AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + XGAgainstDiffPg,3,0.5155405405405405,1.0132417992393812,0.2016644861677862
AwayGoalsLast5 + HomeShotsAgainstLast5 + XGForDiffLast5,3,0.5105263157894737,1.0132498622951664,0.20225502462299216
ShotDiffLast5 + HomePPG + HomeGoalsAgainstLast5,3,0.5144736842105263,1.0132563437549815,0.201870961948752
HomePPG + AwayGDPerGame + HomeGoalsPerGame,3,0.5217105263157895,1.013268550885464,0.20211624958856314
GoalAgainstDiffLast5 + HomeElo + HomeGoalsLast5,3,0.5039473684210526,1.0132776779847803,0.20207849573797082
HomePointsLast5 + AwayPointsLast5 + XGForDiffLast5,3,0.5171052631578947,1.0132787950589708,0.20236935737103584
AwayElo + AwayPointsLast5 + HomeShotsAgainstLast5,3,0.5085526315789474,1.0132798959234732,0.2021599409444852
GoalAgainstDiffLast5 + ShotDiffLast5 + HomeGoalsLast5,3,0.5177631578947368,1.0132867909231005,0.2020885522789755
AwayElo + HomeShotsAgainstLast5 + AwayShotsAgainstLast5,3,0.5,1.0132871525613967,0.2021568706810627
HomeGoalsAgainstLast5 + HomeShotsAgainstLast5 + XGAgainstDiffPg,3,0.5155405405405405,1.0132947276659374,0.2017460191477211
ShotOTDiffLast5 + HomeShotsOnTargetAgainstLast5 + XGAgainstDiffLast5,3,0.5059210526315789,1.0132970764712137,0.2021979257143356
GoalsPerGameDiff + HomeGoalsAgainstLast5 + HomeShotsAgainstLast5,3,0.5092105263157894,1.0133054557860994,0.20234168895090102
AwayPPG + HomeGDPerGame + AwayGoalsAgainstLast5,3,0.5223684210526316,1.0133072943632255,0.20206482727943761
GoalAgainstDiffLast5 + AwayShotsAgainstLast5 + XGDDiffLast5,3,0.5157894736842106,1.0133075197477663,0.20224416643462642
ShotOTDiffLast5 + GoalsPerGameDiff + HomeGoalsPerGame,3,0.5144736842105263,1.0133184443834207,0.20238212090506116
ShotOTDiffLast5 + HomeShotsOnTargetAgainstLast5 + AwayShotsOnTargetAgainstLast5,3,0.5151315789473684,1.0133337207674504,0.202000944846179
GoalsAgainstPerGameDiff + AwayGDPerGame + HomePointsLast5,3,0.5078947368421053,1.0133352242355904,0.20201651014495386
HomeShotsAgainstLast5 + XGForDiffLast5,2,0.5111842105263158,1.0133496952404135,0.20229821957196029
ShotOTDiffLast5 + AwayGoalsLast5 + XGAgainstDiffLast5,3,0.5026315789473684,1.0133654536254562,0.20225379196801846
AwayElo + AwayPPG + HomeGoalsPerGame,3,0.5131578947368421,1.0133751757338314,0.2024394270025261
GoalsPerGameDiff + HomeGDPerGame + AwayPointsLast5,3,0.5276315789473685,1.01337835653148,0.202268526696577
AwayGDPerGame + HomeGoalsAgainstLast5 + HomeShotsOnTargetLast5,3,0.5078947368421053,1.0134067949750616,0.2021473004007013
AwayElo + AwayPPG + HomeShotsAgainstLast5,3,0.5059210526315789,1.0134128270746152,0.2022074021606502
HomeGDPerGame + AwayPointsLast5 + AwayShotsAgainstLast5,3,0.5164473684210527,1.0134139828793942,0.20186256365319538
HomeShotsOnTargetAgainstLast5 + AwayShotsOnTargetAgainstLast5 + XGAgainstDiffPg,3,0.5101351351351351,1.0134160217846355,0.20169881330832767
GoalAgainstDiffLast5 + AwayShotsOnTargetAgainstLast5 + XGDDiffLast5,3,0.5177631578947368,1.0134228589378043,0.20221679641024656
GoalAgainstDiffLast5 + GoalsPerGameDiff + AwayShotsAgainstLast5,3,0.5151315789473684,1.0134244477745946,0.20239441748281722
ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsPerGame,3,0.5105263157894737,1.0134272493110743,0.20206920410530455
HomePPG + HomeGoalsPerGame + XGForDiffLast5,3,0.5118421052631579,1.013432382567029,0.20220060801008746
GoalsAgainstPerGameDiff + GoalDiffLast5 + HomeShotsOnTargetAgainstLast5,3,0.5171052631578947,1.0134441064598276,0.20189004305531988
HomeShotsAgainstLast5 + AwayShotsOnTargetLast5 + XGForDiffLast5,3,0.5151315789473684,1.013446549994053,0.2023320615862346
ShotDiffLast5 + HomeGoalsAgainstLast5 + AwayShotsOnTargetAgainstLast5,3,0.5046052631578948,1.0134754442199272,0.20192566592980757
ShotDiffLast5 + AwayPPG + HomeGoalsAgainstLast5,3,0.506578947368421,1.0134767295141947,0.20218146446392563
ShotOTDiffLast5 + HomeGDPerGame,2,0.5052631578947369,1.0134779380696273,0.20212996258352608
GoalsPerGameDiff + HomePPG + AwayPointsLast5,3,0.5217105263157895,1.0134780340403977,0.202432418409595
ShotOTDiffLast5 + GoalsPerGameDiff + AwayGDPerGame,3,0.5144736842105263,1.013483629353321,0.2024765228499316
ShotOTDiffLast5 + GoalDiffLast5 + HomePPG,3,0.5138157894736842,1.0135033321511895,0.2022243271070508
GoalsAgainstPerGameDiff + GoalDiffLast5 + HomePPG,3,0.5217105263157895,1.0135089576504575,0.20186557506396707
ShotDiffLast5 + HomePPG + HomeGoalsLast5,3,0.5125000000000001,1.0135152906628015,0.20199229937223528
ShotDiffLast5 + GoalDiffLast5 + HomeGoalsAgainstLast5,3,0.5157894736842106,1.0135168768374845,0.20227492426671118
GoalsAgainstPerGameDiff + GoalDiffLast5 + AwayElo,3,0.5039473684210526,1.013522177497125,0.20217224214916327
GoalAgainstDiffLast5 + ShotDiffLast5 + XGAgainstDiffLast5,3,0.5019736842105262,1.0135254759992094,0.20214019124690838
GoalsPerGameDiff + AwayGoalsAgainstPerGame + HomeShotsOnTargetLast5,3,0.5190789473684211,1.0135361786125092,0.2023908808914867
GoalsPerGameDiff + AwayShotsOnTargetLast5 + HomeShotsOnTargetAgainstLast5,3,0.5151315789473685,1.0135388980351043,0.2023751117270877
ShotOTDiffLast5 + ShotDiffLast5 + HomePointsLast5,3,0.5164473684210527,1.0135416502404326,0.20211228167898448
GoalsPerGameDiff + AwayGoalsLast5 + HomeShotsAgainstLast5,3,0.5151315789473684,1.0135501914875027,0.20243415863504252
HomePointsLast5 + AwayGoalsLast5 + XGForDiffLast5,3,0.5144736842105263,1.013552470926923,0.2024599032040608
HomeGDPerGame + AwayGoalsAgainstPerGame + AwayShotsAgainstLast5,3,0.5217105263157895,1.0135621102083954,0.2018105820394249
GoalAgainstDiffLast5 + GoalsPerGameDiff + AwayShotsOnTargetLast5,3,0.5151315789473684,1.0135687664837785,0.2024365903886514
GoalAgainstDiffLast5 + AwayElo + HomeShotsAgainstLast5,3,0.4993421052631579,1.0135733209829119,0.20237226856878632
ShotOTDiffLast5 + HomeShotsOnTargetLast5 + XGAgainstDiffLast5,3,0.506578947368421,1.0135750423829717,0.20231782785976987
ShotOTDiffLast5 + AwayShotsOnTargetLast5 + XGAgainstDiffLast5,3,0.506578947368421,1.0135765105459773,0.2023182852033466
HomeShotsOnTargetLast5 + AwayShotsOnTargetLast5 + XGAgainstDiffLast5,3,0.506578947368421,1.0135773022908472,0.20231820735731648
ShotDiffLast5 + AwayShotsOnTargetAgainstLast5 + XGAgainstDiffLast5,3,0.5026315789473684,1.013596772443131,0.20211688362547575
GoalsAgainstPerGameDiff + AwayPPG + HomeGDPerGame,3,0.5203947368421054,1.0135994540434925,0.20186718832877762
ShotDiffLast5 + AwayElo + XGForDiffLast5,3,0.5098684210526315,1.0136012448158032,0.20230521919265157
ShotOTDiffLast5 + AwayElo + XGForDiffLast5,3,0.5052631578947369,1.0136396769051328,0.20237397475130298
HomeGDPerGame + AwayShotsAgainstLast5 + XGAgainstDiffLast5,3,0.5164473684210527,1.0136415986254386,0.2018410373069754
GoalsPerGameDiff + HomeGDPerGame + HomePointsLast5,3,0.5184210526315789,1.0136419050988092,0.20245484691218216
GoalsAgainstPerGameDiff + HomePointsLast5 + AwayShotsOnTargetLast5,3,0.5184210526315789,1.0136584873630574,0.20207092017583375
ShotDiffLast5 + AwayGoalsAgainstLast5 + XGAgainstDiffLast5,3,0.5026315789473684,1.013680084826616,0.20222927836471968
GoalAgainstDiffLast5 + HomeShotsOnTargetAgainstLast5 + XGForDiffLast5,3,0.5085526315789475,1.0136810968756724,0.2023403340428014
ShotOTDiffLast5 + HomeGoalsPerGame + HomeShotsAgainstLast5,3,0.5052631578947369,1.0136917697344234,0.2021103378534503
ShotOTDiffLast5 + HomeGDPerGame + HomeShotsOnTargetLast5,3,0.5032894736842105,1.013695949470879,0.2020429035571945
HomeGDPerGame + HomeShotsOnTargetLast5 + AwayShotsOnTargetLast5,3,0.5032894736842105,1.0136968684407492,0.2020425486014967
ShotOTDiffLast5 + HomeGDPerGame + AwayShotsOnTargetLast5,3,0.5032894736842105,1.0136982751938617,0.2020431729107873
AwayElo + AwayPointsLast5 + XGForDiffLast5,3,0.5059210526315789,1.0137013970041497,0.2023680820028019
ShotOTDiffLast5 + AwayPointsLast5 + XGAgainstDiffLast5,3,0.5059210526315789,1.0137134359552493,0.2023212677731932
ShotDiffLast5 + AwayShotsAgainstLast5 + XGAgainstDiffLast5,3,0.49868421052631573,1.013744413417929,0.202253667743312
AwayPPG + HomeGDPerGame + HomeGoalsAgainstLast5,3,0.5177631578947368,1.0137523128819135,0.20203632973679106
GoalDiffLast5 + AwayElo + HomeGoalsAgainstLast5,3,0.5138157894736842,1.0137575535136452,0.20252150306763936
GoalDiffLast5 + AwayElo + HomeGoalsPerGame,3,0.5059210526315789,1.0137589210939018,0.20251640838920598
ShotOTDiffLast5 + XGAgainstDiffLast5,2,0.5046052631578948,1.013766488556467,0.2023603709434773
ShotOTDiffLast5 + AwayGDPerGame + HomeGoalsAgainstLast5,3,0.5125000000000001,1.0137799393498748,0.20234411354822357
HomeGoalsAgainstLast5 + AwayShotsOnTargetLast5 + XGAgainstDiffPg,3,0.5074324324324324,1.0137900424155963,0.2019429755669851
GoalsPerGameDiff + HomePointsLast5 + HomeGoalsAgainstLast5,3,0.506578947368421,1.0137901151179314,0.2025627291778294
GoalsPerGameDiff + HomePPG + HomeShotsOnTargetLast5,3,0.5138157894736842,1.0138112356920403,0.20239674610694072
GoalAgainstDiffLast5 + AwayElo + HomeGoalsLast5,3,0.5144736842105262,1.0138137820737676,0.20260554740444647
AwayPointsLast5 + HomeShotsOnTargetAgainstLast5 + XGAgainstDiffPg,3,0.5094594594594594,1.013818125500055,0.20185588869595905
HomeElo + HomeShotsAgainstLast5 + HomeShotsOnTargetLast5,3,0.5,1.0138283633719483,0.20199523911289574
AwayPPG + HomeShotsAgainstLast5 + HomeShotsOnTargetLast5,3,0.5131578947368421,1.0138407086501906,0.2022241613618752
GoalsPerGameDiff + AwayPointsLast5 + HomeShotsOnTargetAgainstLast5,3,0.5203947368421052,1.0138512080012478,0.20247876465210407
HomePointsLast5 + AwayGoalsAgainstLast5 + XGForDiffLast5,3,0.5197368421052632,1.0138528599735022,0.20247464458151898
ShotOTDiffLast5 + HomePointsLast5 + XGForDiffLast5,3,0.5138157894736842,1.0138634101026216,0.20242120035220992
GoalsPerGameDiff + AwayPPG + HomeShotsOnTargetAgainstLast5,3,0.5157894736842106,1.0138649442525218,0.20245704972198067
ShotDiffLast5 + HomePointsLast5 + HomeShotsOnTargetLast5,3,0.5125,1.0138843115558975,0.20214437181302225
AwayGoalsAgainstPerGame + HomeGoalsAgainstLast5 + XGForDiffLast5,3,0.5072368421052632,1.0138938146946768,0.20225659166805737
HomeShotsOnTargetAgainstLast5 + XGAgainstDiffPg,2,0.5135135135135135,1.0138978934974716,0.2017639521856221
ShotDiffLast5 + HomeGoalsPerGame + HomeShotsOnTargetAgainstLast5,3,0.5118421052631579,1.0138985569396815,0.20208090370528592
HomeShotsAgainstLast5 + HomeShotsOnTargetLast5 + XGForDiffLast5,3,0.5098684210526316,1.013901174818102,0.20238398615735312
GoalsAgainstPerGameDiff + GoalDiffLast5 + HomeGoalsPerGame,3,0.5223684210526316,1.013904756123206,0.20191069192122021
HomeShotsOnTargetAgainstLast5 + XGAgainstDiffPg + XGAgainstDiffLast5,3,0.504054054054054,1.0139048881750274,0.2019168540519755
GoalsPerGameDiff + HomePPG + HomeGoalsPerGame,3,0.5177631578947368,1.0139070004351125,0.20245071798429695
AwayGDPerGame + HomeGoalsLast5 + XGAgainstDiffLast5,3,0.5157894736842106,1.013909623759894,0.2023289550975913
GoalsAgainstPerGameDiff + AwayElo + HomeShotsOnTargetAgainstLast5,3,0.5072368421052631,1.013913639714204,0.2020412275632449
HomeGoalsLast5 + HomeShotsAgainstLast5 + XGForDiffLast5,3,0.5078947368421053,1.0139149940562873,0.20249015768623818
GoalsPerGameDiff + HomeGoalsPerGame + HomeShotsAgainstLast5,3,0.5151315789473684,1.0139158794162293,0.2024964918955235
GoalAgainstDiffLast5 + GoalsPerGameDiff + AwayPointsLast5,3,0.5118421052631579,1.0139309536451722,0.20249413286337356
ShotDiffLast5 + AwayPointsLast5 + HomeShotsAgainstLast5,3,0.5052631578947369,1.013934262342334,0.2022450289478686
AwayElo + AwayShotsAgainstLast5 + XGAgainstDiffPg,3,0.5114864864864865,1.0139374566112116,0.20223721430672578
AwayGDPerGame + HomeGoalsPerGame + HomeGoalsAgainstLast5,3,0.5039473684210527,1.0139398428330768,0.20243316948129564
GoalsPerGameDiff + HomePPG + AwayGoalsAgainstPerGame,3,0.5151315789473684,1.013944244008484,0.2024430583671835
AwayElo + HomeShotsAgainstLast5 + HomeShotsOnTargetAgainstLast5,3,0.5059210526315789,1.0139553669895887,0.20227342182006264
GoalsPerGameDiff + HomePPG + AwayGoalsAgainstLast5,3,0.5210526315789473,1.013961711368582,0.20242953512781417
ShotDiffLast5 + HomePointsLast5,2,0.518421052631579,1.0139660896013667,0.20220056030142047
AwayElo + HomeShotsOnTargetLast5 + AwayShotsOnTargetAgainstLast5,3,0.5006578947368421,1.0139852368611,0.2024752525042971
GoalAgainstDiffLast5 + GoalsPerGameDiff + GoalDiffLast5,3,0.5111842105263158,1.0139921798595235,0.20250391085319866
GoalAgainstDiffLast5 + GoalsPerGameDiff + AwayShotsOnTargetAgainstLast5,3,0.5177631578947368,1.014004444766086,0.20244776894838917
ShotOTDiffLast5 + HomeGoalsAgainstLast5 + XGAgainstDiffLast5,3,0.5039473684210527,1.0140192769117142,0.20233558534365015
HomeGDPerGame + AwayShotsAgainstLast5 + HomeShotsOnTargetAgainstLast5,3,0.5118421052631579,1.0140392600253194,0.20178965298049115
AwayPPG + HomePointsLast5 + XGAgainstDiffLast5,3,0.5138157894736842,1.0140460964723224,0.20241622727624112
GoalsAgainstPerGameDiff + HomeGoalsLast5 + XGAgainstDiffLast5,3,0.5184210526315789,1.0140481076460794,0.2020621107816138
GoalDiffLast5 + HomeShotsAgainstLast5 + AwayShotsOnTargetAgainstLast5,3,0.5131578947368421,1.014051695744834,0.20243487405877908
ShotDiffLast5 + HomeGoalsLast5 + HomeShotsAgainstLast5,3,0.5046052631578948,1.0140561740653233,0.2023900471843441
GoalsPerGameDiff + AwayGDPerGame + HomeShotsOnTargetAgainstLast5,3,0.5138157894736841,1.0140749020870325,0.20239350268786557
GoalsAgainstPerGameDiff + HomePPG + XGAgainstDiffLast5,3,0.5098684210526316,1.0140758911614003,0.20192121638516516
ShotOTDiffLast5 + AwayShotsAgainstLast5 + HomeShotsOnTargetAgainstLast5,3,0.5125,1.0140828149493495,0.2021426227971461
AwayElo + HomeGoalsPerGame + AwayShotsOnTargetLast5,3,0.5105263157894737,1.014097530469408,0.20249686602874287
GoalsAgainstPerGameDiff + AwayGDPerGame + HomeShotsOnTargetLast5,3,0.5118421052631579,1.0141020764135873,0.20208628581003416
ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5,3,0.5118421052631579,1.0141042505577453,0.20229599945716456
ShotDiffLast5 + HomePPG + HomeShotsOnTargetLast5,3,0.5151315789473684,1.0141154801111418,0.20197710060638768
ShotOTDiffLast5 + ShotDiffLast5 + AwayElo,3,0.5026315789473684,1.0141179482303713,0.2023592203552012
GoalAgainstDiffLast5 + GoalsPerGameDiff + AwayGoalsAgainstPerGame,3,0.5111842105263158,1.0141300231735617,0.2025197859649501
GoalsPerGameDiff + HomeGDPerGame + AwayGoalsAgainstLast5,3,0.5184210526315789,1.0141338038260916,0.2023148646670755
GoalsAgainstPerGameDiff + XGAgainstDiffPg + XGAgainstDiffLast5,3,0.5074324324324324,1.0141352658214111,0.20179485111336531
GoalsPerGameDiff + HomeShotsAgainstLast5 + HomeShotsOnTargetAgainstLast5,3,0.5151315789473684,1.0141397741805358,0.20251768015210544
GoalAgainstDiffLast5 + GoalsPerGameDiff,2,0.5131578947368421,1.0141665345388526,0.20256528394239479
GoalAgainstDiffLast5 + ShotDiffLast5 + XGForDiffLast5,3,0.5105263157894737,1.0141760205766406,0.20232283771521564
GoalsAgainstPerGameDiff + AwayShotsOnTargetLast5 + XGAgainstDiffPg,3,0.5101351351351351,1.0141786470614822,0.20185655575242664
GoalAgainstDiffLast5 + HomeElo + HomePointsLast5,3,0.5078947368421053,1.0141988002085232,0.2021780519203694
GoalsPerGameDiff + HomePPG + HomeGoalsAgainstLast5,3,0.5098684210526316,1.0142001290502727,0.20249316314744473
GoalsAgainstPerGameDiff + HomeGoalsPerGame + AwayShotsOnTargetLast5,3,0.519078947368421,1.0142092304976447,0.20192419614793525
GoalsPerGameDiff + HomeGDPerGame + HomeShotsOnTargetLast5,3,0.5177631578947369,1.0142093677893416,0.20243674612863796
AwayGDPerGame + XGAgainstDiffPg + XGAgainstDiffLast5,3,0.5148648648648648,1.0142146557179084,0.20220799477836202
GoalsAgainstPerGameDiff + GoalDiffLast5 + HomeGDPerGame,3,0.5138157894736842,1.0142216560979345,0.20200057722370388
AwayPPG + XGAgainstDiffPg + XGAgainstDiffLast5,3,0.5148648648648648,1.0142349977693565,0.20224923090831481
GoalsPerGameDiff + HomePointsLast5 + HomeGoalsLast5,3,0.5105263157894737,1.0142416421543174,0.20269533740410003
ShotDiffLast5 + GoalDiffLast5 + HomeGoalsPerGame,3,0.5125,1.0142471167369786,0.2022984619287187
GoalsPerGameDiff + HomePointsLast5,2,0.5072368421052632,1.0142581259149455,0.2027015254847108
GoalAgainstDiffLast5 + AwayGDPerGame + XGForDiffLast5,3,0.5098684210526315,1.0142581484109054,0.20254610202518486
HomePPG + AwayPointsLast5 + XGAgainstDiffLast5,3,0.5197368421052633,1.0142637391257203,0.2022540544486684
ShotDiffLast5 + HomeGoalsPerGame + AwayPointsLast5,3,0.5197368421052632,1.014276631099635,0.20214584056620538
HomeGoalsPerGame + AwayShotsOnTargetLast5 + XGAgainstDiffLast5,3,0.5177631578947368,1.0142858106509116,0.2021638889302766
AwayGDPerGame + HomePointsLast5 + AwayShotsAgainstLast5,3,0.513157894736842,1.0142885452801713,0.2025285024488229
AwayShotsOnTargetLast5 + XGAgainstDiffPg + XGAgainstDiffLast5,3,0.5135135135135135,1.014293550213397,0.2021625205231463
AwayGoalsLast5 + HomeGoalsAgainstLast5 + XGAgainstDiffPg,3,0.5047297297297297,1.0142989253198702,0.20200249611682666
ShotOTDiffLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,3,0.5019736842105263,1.0143003013946517,0.20248627200541205
GoalsAgainstPerGameDiff + AwayGoalsLast5 + HomeShotsOnTargetLast5,3,0.5256578947368421,1.0143035980436177,0.20203655185507352
AwayGDPerGame + HomeShotsOnTargetLast5 + XGForDiffLast5,3,0.5,1.0143145523359745,0.2024774916374178
AwayElo + AwayGDPerGame + HomeShotsAgainstLast5,3,0.49736842105263157,1.0143332447583895,0.20239065512558987
HomeGoalsAgainstLast5 + HomeShotsAgainstLast5 + XGForDiffLast5,3,0.506578947368421,1.014337697408402,0.20244743398878207
GoalAgainstDiffLast5 + GoalsPerGameDiff + AwayGoalsLast5,3,0.5059210526315789,1.0143459459572943,0.20258191232728134
GoalAgainstDiffLast5 + GoalsPerGameDiff + HomeGoalsPerGame,3,0.5078947368421053,1.0143522684926556,0.20252447695565085
AwayGDPerGame + HomeGoalsLast5 + HomeShotsOnTargetAgainstLast5,3,0.5131578947368421,1.0143600785640658,0.2023114941402008
AwayGDPerGame + HomePointsLast5 + AwayShotsOnTargetAgainstLast5,3,0.5118421052631579,1.0143710598065732,0.202540864103398
AwayGDPerGame + HomePointsLast5 + AwayShotsOnTargetLast5,3,0.5171052631578947,1.014392573284011,0.20262371941217774
HomeGoalsPerGame + HomeGoalsAgainstLast5 + XGForDiffLast5,3,0.5032894736842105,1.0143946464270979,0.20241524583115356
GoalsPerGameDiff + AwayGDPerGame + HomeShotsOnTargetLast5,3,0.5197368421052632,1.0143978542516385,0.20263484269693252
GoalAgainstDiffLast5 + ShotDiffLast5 + HomeShotsAgainstLast5,3,0.5072368421052632,1.0143999093843834,0.20231292938692103
ShotOTDiffLast5 + HomeGoalsAgainstLast5 + AwayShotsOnTargetAgainstLast5,3,0.5203947368421052,1.0144001237398208,0.2022914598581859
ShotDiffLast5 + AwayGDPerGame + HomeShotsOnTargetLast5,3,0.5085526315789474,1.014408688306411,0.20235608960750479
GoalsAgainstPerGameDiff + AwayGoalsLast5 + XGAgainstDiffPg,3,0.5155405405405405,1.0144329851580611,0.20181047424576376
AwayElo + HomeGoalsPerGame + AwayShotsOnTargetAgainstLast5,3,0.513157894736842,1.014459409750265,0.2026061718733425
ShotDiffLast5 + HomeShotsOnTargetAgainstLast5 + XGForDiffLast5,3,0.5105263157894737,1.014468127924341,0.20247581320337674
GoalsPerGameDiff + HomePointsLast5 + AwayGoalsLast5,3,0.5092105263157894,1.0144913356250287,0.20272878283845613
AwayGoalsLast5 + XGAgainstDiffPg + XGAgainstDiffLast5,3,0.5060810810810811,1.0144921369458229,0.20214087499692063
ShotOTDiffLast5 + GoalDiffLast5 + HomeShotsAgainstLast5,3,0.5105263157894737,1.014495679778225,0.20247010411221442
GoalsPerGameDiff + HomeGoalsAgainstLast5 + AwayShotsOnTargetLast5,3,0.5098684210526316,1.0145074533117082,0.20267459325663642
GoalsPerGameDiff + HomeGoalsLast5 + HomeShotsOnTargetAgainstLast5,3,0.5085526315789474,1.0145191260167188,0.2026147027070954
GoalsPerGameDiff + AwayPPG + HomeShotsOnTargetLast5,3,0.5177631578947369,1.0145200638014589,0.20277131963534684
GoalsAgainstPerGameDiff + HomeGoalsLast5 + AwayShotsOnTargetLast5,3,0.5098684210526316,1.0145260158880616,0.202309172715806
HomeGoalsAgainstLast5 + HomeShotsOnTargetAgainstLast5 + XGAgainstDiffPg,3,0.5087837837837839,1.0145294455897138,0.20198353060838328
ShotOTDiffLast5 + HomePPG + HomeGoalsAgainstLast5,3,0.5052631578947369,1.014560812752985,0.20238215514981825
AwayPPG + HomePointsLast5 + HomeShotsOnTargetLast5,3,0.5105263157894737,1.0145650781513096,0.20248530923149533
ShotOTDiffLast5 + GoalAgainstDiffLast5 + XGForDiffLast5,3,0.5118421052631579,1.0145776885405082,0.20252530063361526
GoalsAgainstPerGameDiff + AwayElo + XGAgainstDiffLast5,3,0.5098684210526315,1.0145789375655259,0.20240947625004835
ShotOTDiffLast5 + HomePPG,2,0.5078947368421053,1.0145789895439834,0.20245019033489595
GoalDiffLast5 + HomeShotsAgainstLast5 + AwayShotsAgainstLast5,3,0.5138157894736841,1.014580249705255,0.20248351378079113
GoalAgainstDiffLast5 + GoalsPerGameDiff + AwayPPG,3,0.5138157894736842,1.0145810048524244,0.20266673214529854
ShotOTDiffLast5 + HomeShotsOnTargetAgainstLast5 + XGForDiffLast5,3,0.5059210526315789,1.014584315689009,0.20252149407374187
GoalAgainstDiffLast5 + GoalsPerGameDiff + AwayGDPerGame,3,0.5144736842105263,1.0145983201328952,0.20267322053872036
HomeGoalsPerGame + HomePointsLast5 + XGForDiffLast5,3,0.5078947368421053,1.0146001495289076,0.20256525368895859
ShotOTDiffLast5 + HomeGDPerGame + HomeGoalsLast5,3,0.5046052631578947,1.014604486349537,0.20234467086246166
GoalAgainstDiffLast5 + HomeShotsOnTargetLast5 + XGForDiffLast5,3,0.5144736842105264,1.0146103961450479,0.20255861331719544
GoalAgainstDiffLast5 + AwayPPG + XGForDiffLast5,3,0.5125,1.0146145070572798,0.2026710484068608
HomePointsLast5 + XGForDiffLast5,2,0.5098684210526316,1.0146551976463545,0.20269535496744284
HomePPG + HomeShotsOnTargetLast5 + XGAgainstDiffLast5,3,0.5026315789473684,1.0146680507578054,0.2023324524120373
GoalsAgainstPerGameDiff + GoalDiffLast5 + HomePointsLast5,3,0.5092105263157894,1.0146866404903063,0.20224256676767258
GoalAgainstDiffLast5 + AwayPPG + HomeGoalsPerGame,3,0.5151315789473684,1.0146870525398668,0.20260995235590076
AwayElo + AwayShotsOnTargetLast5 + XGForDiffLast5,3,0.5032894736842105,1.0146890592774511,0.2026448995598122
GoalDiffLast5 + AwayGDPerGame + HomeShotsAgainstLast5,3,0.5092105263157894,1.0146907553580027,0.20262411851356332
AwayElo + AwayGoalsAgainstPerGame + HomeShotsAgainstLast5,3,0.5019736842105262,1.014698323425093,0.20244611828298129
HomeGoalsAgainstLast5 + XGAgainstDiffPg + XGAgainstDiffLast5,3,0.5060810810810811,1.014705409832077,0.2021273966019865
GoalDiffLast5 + HomeGDPerGame + AwayGoalsAgainstPerGame,3,0.5190789473684211,1.0147058479071918,0.20230513914990306
AwayElo + HomeShotsOnTargetLast5,2,0.49999999999999994,1.0147069279596082,0.20259480226604826
AwayPPG + HomeGoalsPerGame + HomeShotsOnTargetLast5,3,0.5125,1.0147087759094364,0.20273510286373886
ShotDiffLast5 + HomePointsLast5 + HomeGoalsAgainstLast5,3,0.5072368421052631,1.0147211264100189,0.20243944608480718
ShotDiffLast5 + AwayShotsAgainstLast5 + HomeShotsOnTargetAgainstLast5,3,0.5026315789473684,1.0147227796653113,0.20231025353097948
HomeShotsAgainstLast5 + HomeShotsOnTargetAgainstLast5 + XGForDiffLast5,3,0.5111842105263158,1.0147288003590964,0.2025787912914344
HomePointsLast5 + HomeGoalsAgainstLast5 + XGForDiffLast5,3,0.5092105263157894,1.0147384406109154,0.20267734280501593
GoalDiffLast5 + AwayElo + XGForDiffLast5,3,0.5019736842105263,1.0147543925862146,0.20275192568696795
ShotOTDiffLast5 + HomeGoalsPerGame + AwayShotsAgainstLast5,3,0.5039473684210526,1.0147592414530457,0.2025499699825255
GoalsPerGameDiff + GoalDiffLast5 + HomeShotsOnTargetAgainstLast5,3,0.5151315789473684,1.0147605852237342,0.20264988440660187
AwayGoalsAgainstLast5 + HomeShotsOnTargetAgainstLast5 + XGForDiffLast5,3,0.5157894736842106,1.0147625162659488,0.20257808724118787
AwayElo + AwayShotsAgainstLast5 + HomeShotsOnTargetLast5,3,0.49605263157894736,1.0147757970322455,0.20267255696891726
ShotDiffLast5 + HomeGoalsLast5 + AwayShotsOnTargetAgainstLast5,3,0.5105263157894737,1.0147875296724391,0.20245839460550807
GoalAgainstDiffLast5 + GoalDiffLast5 + XGForDiffLast5,3,0.5059210526315789,1.0147891869660493,0.20267023665844383
ShotOTDiffLast5 + HomeGDPerGame + HomeGoalsAgainstLast5,3,0.5019736842105263,1.0147898398265314,0.20235715359540304
ShotDiffLast5 + HomeGoalsPerGame + HomeGoalsAgainstLast5,3,0.5111842105263158,1.0147902579235646,0.2022211168297647
ShotDiffLast5 + HomePointsLast5 + HomeGoalsLast5,3,0.5164473684210527,1.014796377315481,0.20241794235041627
ShotDiffLast5 + HomePPG + HomeGoalsPerGame,3,0.5157894736842105,1.0147995410860664,0.20222025263419596
ShotOTDiffLast5 + ShotDiffLast5 + HomeShotsAgainstLast5,3,0.506578947368421,1.0148005752553542,0.20244263618376226
HomeElo + HomePPG + HomeShotsAgainstLast5,3,0.494078947368421,1.014802105248644,0.20231166860193273
