Features,NumFeatures,AddedFeatures,Accuracy,AccuracyChange,LogLoss,LogLossChange
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,8,GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,0.5360759493670886,-0.006962025316455733,0.9808068212720308,0.0027845566658231125
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + AwayGDPerGame,8,GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + AwayGDPerGame,0.531012658227848,-0.012025316455696267,0.9811117402222589,0.0030894756160512182
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5354430379746835,-0.0075949367088608,0.9810899297716844,0.0030676651654767406
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,8,GoalDiffLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,0.5373417721518987,-0.0056962025316456,0.9809149646232005,0.002892700016992822
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,8,GoalDiffLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,0.5354430379746835,-0.0075949367088608,0.9811808194574198,0.003158554851212081
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + AwayPointsLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,GoalDiffLast5 + AwayPointsLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5335443037974683,-0.009493670886076,0.9815437636637133,0.0035214990575056504
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + AwayPointsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,GoalDiffLast5 + AwayPointsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5335443037974683,-0.009493670886076,0.9808100632185116,0.0027877986123039378
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,8,GoalDiffLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,0.5379746835443038,-0.005063291139240533,0.9845526985033626,0.006530433897154908
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,8,GoalDiffLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,0.5348101265822784,-0.008227848101265867,0.9853449990129134,0.007322734406705722
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,GoalDiffLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5348101265822784,-0.008227848101265867,0.9853704286334107,0.0073481640272030635
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,GoalDiffLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5411392405063291,-0.0018987341772152,0.9832094324966862,0.005187167890478572
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,GoalDiffLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5367088607594936,-0.006329113924050667,0.9823880900343521,0.004365825428144454
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG,8,HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG,0.5348101265822784,-0.008227848101265867,0.9813446094984215,0.0033223448922138354
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5,8,HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5,0.5379746835443038,-0.005063291139240533,0.981864996184524,0.003842731578316383
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayGDPerGame,8,HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayGDPerGame,0.5329113924050632,-0.010126582278481067,0.9819093100361552,0.0038870454299475554
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,8,HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,0.5373417721518987,-0.0056962025316456,0.9797172130048775,0.0016949483986697933
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + AwayGDPerGame,8,HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + AwayGDPerGame,0.5322784810126582,-0.010759493670886133,0.9801935961430637,0.0021713315368560027
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5354430379746835,-0.0075949367088608,0.979838683383296,0.00181641877708838
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,8,HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,0.5316455696202531,-0.0113924050632912,0.980503730508584,0.002481465902376301
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,8,HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,0.5322784810126582,-0.010759493670886133,0.9807790484357917,0.0027567838295839975
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5329113924050632,-0.010126582278481067,0.9808844496795434,0.002862185073335688
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayPointsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,HomePointsLast5 + AwayPointsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5316455696202531,-0.0113924050632912,0.98013824049733,0.0021159758911223348
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,8,HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,0.5386075949367088,-0.004430379746835467,0.9825808733190329,0.004558608712825207
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,8,HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,0.5335443037974683,-0.009493670886076,0.9832870697969225,0.005264805190714816
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5335443037974683,-0.009493670886076,0.9828921363917832,0.004869871785575519
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,HomePointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.540506329113924,-0.0025316455696202667,0.9817139636449209,0.0036916990387132476
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,HomePointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5360759493670886,-0.006962025316455733,0.981439969733757,0.003417705127549353
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,8,AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,0.5329113924050632,-0.010126582278481067,0.9830526313441659,0.005030366737958203
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,8,AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,0.5322784810126582,-0.010759493670886133,0.9832648811752636,0.005242616569055891
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.531012658227848,-0.012025316455696267,0.9835691873929531,0.005546922786745401
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5322784810126582,-0.010759493670886133,0.9815107413598397,0.0034884767536320638
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5322784810126582,-0.010759493670886133,0.9811362790055315,0.0031140143993237945
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,8,HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.531012658227848,-0.012025316455696267,0.9847483098116054,0.006726045205397768
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG,9,GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG,0.5322784810126582,-0.010759493670886133,0.9825011632802303,0.004478898674022624
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5,9,GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5,0.5373417721518987,-0.0056962025316456,0.9831378897564367,0.005115625150229008
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayGDPerGame,9,GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayGDPerGame,0.5316455696202531,-0.0113924050632912,0.9837262271497993,0.005703962543591623
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,9,GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,0.5354430379746835,-0.0075949367088608,0.9804674461236429,0.0024451815174352243
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + AwayGDPerGame,9,GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + AwayGDPerGame,0.5335443037974683,-0.009493670886076,0.9809833595699103,0.0029610949637026707
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,9,GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.530379746835443,-0.012658227848101333,0.980597417504144,0.002575152897936306
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,9,GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,0.5335443037974683,-0.009493670886076,0.9808672521249431,0.002844987518735409
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,9,GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,0.5316455696202531,-0.0113924050632912,0.9814625470453462,0.00344028243913852
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,9,GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5329113924050632,-0.010126582278481067,0.981513418971313,0.0034911543651052757
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,9,GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5322784810126582,-0.010759493670886133,0.9809534582724957,0.0029311936662880234
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,9,GoalDiffLast5 + HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,0.5373417721518987,-0.0056962025316456,0.9840900905252029,0.00606782591899524
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,9,GoalDiffLast5 + HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,0.5348101265822784,-0.008227848101265867,0.9853175373024744,0.00729527269626673
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,9,GoalDiffLast5 + HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5341772151898734,-0.008860759493670933,0.9847794382305072,0.006757173624299506
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,9,GoalDiffLast5 + HomePointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5360759493670886,-0.006962025316455733,0.9821409847031706,0.004118720096962902
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,9,GoalDiffLast5 + HomePointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5367088607594936,-0.006329113924050667,0.9823589519023569,0.004336687296149222
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,9,GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,0.5316455696202531,-0.0113924050632912,0.9839712749075685,0.0059490103013608575
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,9,GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,0.530379746835443,-0.012658227848101333,0.9845845562463769,0.006562291640169193
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,9,GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.530379746835443,-0.012658227848101333,0.9847833088666187,0.00676104426041102
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,9,GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5322784810126582,-0.010759493670886133,0.9821305444060826,0.0041082797998749365
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,9,GoalDiffLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5322784810126582,-0.010759493670886133,0.9819978935489534,0.003975628942745724
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,9,GoalDiffLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5341772151898734,-0.008860759493670933,0.9860347549215309,0.00801249031532325
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,9,HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,0.5316455696202531,-0.0113924050632912,0.9825414509645565,0.0045191863583488034
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,9,HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,0.5322784810126582,-0.010759493670886133,0.9829993112511861,0.0049770466449784445
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,9,HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5348101265822784,-0.008227848101265867,0.9829027822661237,0.004880517659916039
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,9,HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5354430379746835,-0.0075949367088608,0.9808398107862999,0.002817546180092223
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,9,HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5329113924050632,-0.010126582278481067,0.9813710514997925,0.0033487868935848653
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,9,HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.530379746835443,-0.012658227848101333,0.9835531549395247,0.005530890333316996
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,9,AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.530379746835443,-0.012658227848101333,0.9841916860724979,0.006169421466290181
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,10,GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5,0.5297468354430379,-0.0132911392405064,0.9837493365539771,0.0057270719477694465
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,10,GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + AwayGDPerGame,0.5272151898734176,-0.015822784810126667,0.9847900953720314,0.006767830765823768
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,10,GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5278481012658227,-0.0151898734177216,0.984564729666469,0.006542465060261349
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,10,GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.530379746835443,-0.012658227848101333,0.9815858297721537,0.0035635651659460255
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,10,GoalDiffLast5 + HomePointsLast5 + AwayPointsLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5322784810126582,-0.010759493670886133,0.981890618674823,0.0038683540686152984
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,10,GoalDiffLast5 + HomePointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5348101265822784,-0.008227848101265867,0.9855550553178059,0.007532790711598181
EloDiff + XGDDiffLast5 + GoalsPerGameDiff + GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,10,GoalDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetLast5 + AwayGoalsLast5 + AwayPPG + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,0.5284810126582278,-0.014556962025316533,0.9855372610385613,0.007514996432353649
